agency_cd,site_no,datetime,tz_cd,211794_00060,211794_00060_cd
96,9112200,2013-08-11,MDT,137.04166666666666,96
96,9112200,2013-08-12,MDT,132.95833333333334,96
96,9112200,2013-08-13,MDT,136.14583333333334,96
96,9112200,2013-08-14,MDT,130.16666666666666,96
96,9112200,2013-08-15,MDT,121.64583333333333,96
96,9112200,2013-08-16,MDT,114.34375,96
96,9112200,2013-08-17,MDT,108.58333333333333,96
96,9112200,2013-08-18,MDT,113.08333333333333,96
96,9112200,2013-08-19,MDT,110.15625,96
96,9112200,2013-08-20,MDT,106.72916666666667,96
96,9112200,2013-08-21,MDT,108.71875,96
96,9112200,2013-08-22,MDT,114.16666666666667,96
96,9112200,2013-08-23,MDT,114.5,96
96,9112200,2013-08-24,MDT,111.63541666666667,96
96,9112200,2013-08-25,MDT,105.53125,96
96,9112200,2013-08-26,MDT,99.42708333333336,96
96,9112200,2013-08-27,MDT,98.65208333333332,96
96,9112200,2013-08-28,MDT,94.89270833333326,96
96,9112200,2013-08-29,MDT,95.21354166666673,96
96,9112200,2013-08-30,MDT,99.98229166666668,96
96,9112200,2013-08-31,MDT,102.5,96
96,9112200,2013-09-01,MDT,112.61458333333333,96
96,9112200,2013-09-02,MDT,112.0,96
96,9112200,2013-09-03,MDT,104.09375,96
96,9112200,2013-09-04,MDT,104.14583333333333,96
96,9112200,2013-09-05,MDT,101.67916666666663,96
96,9112200,2013-09-06,MDT,97.96250000000005,96
96,9112200,2013-09-07,MDT,95.575,96
96,9112200,2013-09-08,MDT,89.95624999999988,96
96,9112200,2013-09-09,MDT,82.9645833333333,96
96,9112200,2013-09-10,MDT,88.17291666666681,96
96,9112200,2013-09-11,MDT,92.66354166666669,96
96,9112200,2013-09-12,MDT,96.93333333333335,96
96,9112200,2013-09-13,MDT,242.85416666666666,96
96,9112200,2013-09-14,MDT,224.70833333333334,96
96,9112200,2013-09-15,MDT,184.09375,96
96,9112200,2013-09-16,MDT,202.60416666666666,96
96,9112200,2013-09-17,MDT,175.14583333333334,96
96,9112200,2013-09-18,MDT,181.52083333333334,96
96,9112200,2013-09-19,MDT,373.8020833333333,96
96,9112200,2013-09-20,MDT,249.39583333333334,96
96,9112200,2013-09-21,MDT,214.33333333333334,96
96,9112200,2013-09-22,MDT,262.75,96
96,9112200,2013-09-23,MDT,410.5520833333333,96
96,9112200,2013-09-24,MDT,344.6666666666667,96
96,9112200,2013-09-25,MDT,324.5104166666667,96
96,9112200,2013-09-26,MDT,301.5104166666667,96
96,9112200,2013-09-27,MDT,288.34375,96
96,9112200,2013-09-28,MDT,268.75,96
96,9112200,2013-09-29,MDT,256.5,96
96,9112200,2013-09-30,MDT,234.59375,96
96,9112200,2013-10-01,MDT,220.60416666666666,96
96,9112200,2013-10-02,MDT,207.88541666666666,96
96,9112200,2013-10-03,MDT,196.59375,96
96,9112200,2013-10-04,MDT,188.8125,96
96,9112200,2013-10-05,MDT,176.32291666666666,96
96,9112200,2013-10-06,MDT,171.4375,96
96,9112200,2013-10-07,MDT,170.875,96
96,9112200,2013-10-08,MDT,165.75,96
96,9112200,2013-10-09,MDT,159.42708333333334,96
96,9112200,2013-10-10,MDT,166.0,96
96,9112200,2013-10-11,MDT,185.96875,96
96,9112200,2013-10-12,MDT,192.58333333333334,96
96,9112200,2013-10-13,MDT,184.07291666666666,96
96,9112200,2013-10-14,MDT,197.92708333333334,96
96,9112200,2013-10-15,MDT,192.96875,96
96,9112200,2013-10-16,MDT,178.34375,96
96,9112200,2013-10-17,MDT,168.36458333333334,96
96,9112200,2013-10-18,MDT,173.63541666666666,96
96,9112200,2013-10-19,MDT,158.40625,96
96,9112200,2013-10-20,MDT,161.63541666666666,96
96,9112200,2013-10-21,MDT,156.82291666666666,96
95,9112200,2013-10-22,MDT,149.70526315789473,95
96,9112200,2013-10-23,MDT,149.96875,96
96,9112200,2013-10-24,MDT,149.35416666666666,96
96,9112200,2013-10-25,MDT,149.79166666666666,96
96,9112200,2013-10-26,MDT,149.45833333333334,96
96,9112200,2013-10-27,MDT,147.65625,96
96,9112200,2013-10-28,MDT,145.46875,96
96,9112200,2013-10-29,MDT,141.23958333333334,96
96,9112200,2013-10-30,MDT,147.45833333333334,96
96,9112200,2013-10-31,MDT,141.59375,96
96,9112200,2013-11-01,MDT,142.75,96
96,9112200,2013-11-02,MDT,125.60937499999996,96
100,9112200,2013-11-03,MST,137.04,100
96,9112200,2013-11-04,MST,135.11458333333334,96
96,9112200,2013-11-05,MST,133.63541666666666,96
96,9112200,2013-11-06,MST,97.79270833333335,96
96,9112200,2013-11-07,MST,114.08645833333333,96
96,9112200,2013-11-08,MST,126.66770833333332,96
96,9112200,2013-11-09,MST,120.6552083333333,96
96,9112200,2013-11-10,MST,115.18645833333336,96
96,9112200,2013-11-11,MST,115.86562500000001,96
96,9112200,2013-11-12,MST,112.71979166666667,96
96,9112200,2013-11-13,MST,110.58333333333337,96
96,9112200,2013-11-14,MST,118.11875000000005,96
96,9112200,2013-11-15,MST,107.40625,96
96,9112200,2013-11-16,MST,117.80208333333333,96
96,9112200,2013-11-17,MST,101.34583333333335,96
96,9112200,2013-11-18,MST,109.05416666666672,96
96,9112200,2013-11-19,MST,115.90625,96
96,9112200,2013-11-20,MST,128.41666666666666,96
96,9112200,2013-11-21,MST,124.97916666666667,96
96,9112200,2013-11-22,MST,120.97916666666667,96
96,9112200,2013-11-23,MST,118.02083333333333,96
96,9112200,2013-11-24,MST,116.25,96
96,9112200,2013-11-25,MST,105.86250000000001,96
96,9112200,2013-11-26,MST,91.29270833333334,96
96,9112200,2013-11-27,MST,89.62083333333334,96
96,9112200,2013-11-28,MST,96.86250000000003,96
96,9112200,2013-11-29,MST,95.93958333333337,96
96,9112200,2013-11-30,MST,90.215625,96
96,9112200,2013-12-01,MST,93.7614583333334,96
96,9112200,2013-12-02,MST,106.23541666666667,96
93,9112200,2013-12-03,MST,101.78279569892474,93
96,9112200,2013-12-04,MST,83.06354166666672,96
96,9112200,2014-02-26,MST,65.09895833333343,96
96,9112200,2014-02-27,MST,64.66875000000005,96
96,9112200,2014-02-28,MST,66.35625000000002,96
96,9112200,2014-03-01,MST,67.13854166666671,96
96,9112200,2014-03-02,MST,66.86562500000002,96
96,9112200,2014-03-03,MST,66.19270833333336,96
96,9112200,2014-03-04,MST,63.50729166666668,96
96,9112200,2014-03-05,MST,64.23958333333339,96
96,9112200,2014-03-06,MST,62.06250000000001,96
96,9112200,2014-03-07,MST,68.1166666666667,96
96,9112200,2014-03-08,MST,66.7885416666667,96
92,9112200,2014-03-09,MDT,65.23369565217392,92
96,9112200,2014-03-10,MDT,66.34687500000003,96
96,9112200,2014-03-11,MDT,70.46354166666671,96
96,9112200,2014-03-12,MDT,68.925,96
96,9112200,2014-03-14,MDT,72.2010416666666,96
96,9112200,2014-03-15,MDT,71.57916666666658,96
96,9112200,2014-03-16,MDT,71.61666666666665,96
96,9112200,2014-03-17,MDT,72.17499999999997,96
96,9112200,2014-03-18,MDT,72.66874999999993,96
96,9112200,2014-03-19,MDT,69.12708333333332,96
96,9112200,2014-03-20,MDT,71.30520833333331,96
96,9112200,2014-03-21,MDT,73.14791666666672,96
96,9112200,2014-03-22,MDT,76.16979166666673,96
96,9112200,2014-03-23,MDT,68.8854166666666,96
96,9112200,2014-03-24,MDT,72.4125000000001,96
96,9112200,2014-03-25,MDT,75.28333333333323,96
96,9112200,2014-03-26,MDT,82.7270833333333,96
96,9112200,2014-03-27,MDT,80.9083333333333,96
96,9112200,2014-03-28,MDT,83.05937500000009,96
96,9112200,2014-03-29,MDT,75.69583333333331,96
96,9112200,2014-03-30,MDT,79.33333333333329,96
96,9112200,2014-03-31,MDT,79.20833333333333,96
96,9112200,2014-04-01,MDT,83.88020833333343,96
96,9112200,2014-04-02,MDT,78.77916666666668,96
96,9112200,2014-04-03,MDT,79.16250000000005,96
96,9112200,2014-04-04,MDT,73.26875,96
96,9112200,2014-04-05,MDT,79.33437500000004,96
96,9112200,2014-04-06,MDT,82.29895833333337,96
96,9112200,2014-04-07,MDT,92.26145833333335,96
96,9112200,2014-04-08,MDT,98.61770833333337,96
96,9112200,2014-04-09,MDT,138.75,96
96,9112200,2014-04-10,MDT,195.22916666666666,96
96,9112200,2014-04-11,MDT,276.1458333333333,96
96,9112200,2014-04-12,MDT,374.0416666666667,96
96,9112200,2014-04-13,MDT,410.09375,96
96,9112200,2014-04-14,MDT,349.1770833333333,96
96,9112200,2014-04-15,MDT,317.6145833333333,96
96,9112200,2014-04-16,MDT,324.3125,96
96,9112200,2014-04-17,MDT,347.6979166666667,96
96,9112200,2014-04-18,MDT,433.4479166666667,96
96,9112200,2014-04-19,MDT,544.2083333333334,96
96,9112200,2014-04-20,MDT,717.78125,96
96,9112200,2014-04-21,MDT,1001.6979166666666,96
96,9112200,2014-04-22,MDT,1147.3958333333333,96
96,9112200,2014-04-23,MDT,1064.59375,96
96,9112200,2014-04-24,MDT,970.9583333333334,96
96,9112200,2014-04-25,MDT,1058.1458333333333,96
96,9112200,2014-04-26,MDT,1188.8541666666667,96
96,9112200,2014-04-27,MDT,1009.8541666666666,96
96,9112200,2014-04-28,MDT,814.0729166666666,96
96,9112200,2014-04-29,MDT,673.0208333333334,96
96,9112200,2014-04-30,MDT,590.9166666666666,96
96,9112200,2014-05-01,MDT,541.4479166666666,96
96,9112200,2014-05-02,MDT,537.6875,96
96,9112200,2014-05-03,MDT,616.6875,96
96,9112200,2014-05-04,MDT,790.0208333333334,96
96,9112200,2014-05-05,MDT,949.78125,96
96,9112200,2014-05-06,MDT,1038.7708333333333,96
96,9112200,2014-05-07,MDT,1085.3125,96
96,9112200,2014-05-08,MDT,951.6458333333334,96
96,9112200,2014-05-09,MDT,790.2291666666666,96
96,9112200,2014-05-10,MDT,703.8229166666666,96
96,9112200,2014-05-11,MDT,697.0729166666666,96
96,9112200,2014-05-12,MDT,638.5,96
96,9112200,2014-05-13,MDT,569.7395833333334,96
96,9112200,2014-05-14,MDT,532.15625,96
96,9112200,2014-05-15,MDT,498.4375,96
96,9112200,2014-05-16,MDT,499.78125,96
96,9112200,2014-05-17,MDT,569.2916666666666,96
96,9112200,2014-05-18,MDT,766.4583333333334,96
96,9112200,2014-05-19,MDT,923.90625,96
96,9112200,2014-05-20,MDT,1131.4583333333333,96
96,9112200,2014-05-21,MDT,1379.1666666666667,96
96,9112200,2014-05-22,MDT,1327.0833333333333,96
96,9112200,2014-05-23,MDT,1404.4791666666667,96
96,9112200,2014-05-24,MDT,1448.9583333333333,96
96,9112200,2014-06-02,MDT,2585.3125,96
96,9112200,2014-06-03,MDT,2413.9583333333335,96
96,9112200,2014-06-04,MDT,2322.3958333333335,96
96,9112200,2014-06-05,MDT,2305.8333333333335,96
96,9112200,2014-06-06,MDT,2303.75,96
96,9112200,2014-06-07,MDT,2280.5208333333335,96
96,9112200,2014-06-08,MDT,2235.0,96
96,9112200,2014-06-09,MDT,1831.25,96
96,9112200,2014-06-10,MDT,1639.7916666666667,96
96,9112200,2014-06-11,MDT,1714.6875,96
88,9112200,2014-06-12,MDT,1894.2045454545455,88
88,9112200,2014-06-13,MDT,1902.5,88
94,9112200,2014-06-14,MDT,2020.9574468085107,94
96,9112200,2014-06-16,MDT,1449.4791666666667,96
96,9112200,2014-06-17,MDT,1398.4375,96
96,9112200,2014-06-18,MDT,1446.7708333333333,96
96,9112200,2014-06-19,MDT,1313.5416666666667,96
95,9112200,2014-06-20,MDT,1326.421052631579,95
96,9112200,2014-06-28,MDT,1027.8645833333333,96
96,9112200,2014-06-29,MDT,1031.9375,96
96,9112200,2014-06-30,MDT,1049.75,96
96,9112200,2014-07-01,MDT,1011.3958333333334,96
96,9112200,2014-07-02,MDT,923.9583333333334,96
96,9112200,2014-07-03,MDT,864.4479166666666,96
96,9112200,2014-07-04,MDT,825.3645833333334,96
96,9112200,2014-07-05,MDT,824.3645833333334,96
96,9112200,2014-07-06,MDT,777.9583333333334,96
96,9112200,2014-07-07,MDT,729.6875,96
96,9112200,2014-07-08,MDT,697.6145833333334,96
96,9112200,2014-07-09,MDT,670.1041666666666,96
96,9112200,2014-07-10,MDT,626.1979166666666,96
96,9112200,2014-07-11,MDT,633.375,96
96,9112200,2014-07-12,MDT,608.8958333333334,96
96,9112200,2014-07-13,MDT,599.34375,96
96,9112200,2014-07-14,MDT,539.8645833333334,96
96,9112200,2014-07-15,MDT,487.96875,96
96,9112200,2014-07-16,MDT,466.40625,96
96,9112200,2014-07-17,MDT,466.46875,96
96,9112200,2014-07-18,MDT,414.4270833333333,96
96,9112200,2014-07-19,MDT,380.9479166666667,96
96,9112200,2014-07-20,MDT,357.6458333333333,96
96,9112200,2014-07-21,MDT,346.21875,96
96,9112200,2014-07-22,MDT,310.1770833333333,96
96,9112200,2014-07-23,MDT,294.9270833333333,96
96,9112200,2014-07-24,MDT,286.2708333333333,96
96,9112200,2014-07-25,MDT,277.6354166666667,96
96,9112200,2014-07-26,MDT,263.1770833333333,96
96,9112200,2014-07-27,MDT,254.71875,96
96,9112200,2014-07-28,MDT,323.6145833333333,96
96,9112200,2014-07-29,MDT,326.8958333333333,96
96,9112200,2014-07-30,MDT,310.3958333333333,96
96,9112200,2014-07-31,MDT,271.1979166666667,96
96,9112200,2014-08-01,MDT,272.2916666666667,96
96,9112200,2014-08-02,MDT,267.90625,96
96,9112200,2014-08-03,MDT,239.375,96
96,9112200,2014-08-04,MDT,239.65625,96
96,9112200,2014-08-05,MDT,229.5625,96
96,9112200,2014-08-06,MDT,213.32291666666666,96
96,9112200,2014-08-07,MDT,195.625,96
96,9112200,2014-08-08,MDT,182.40625,96
96,9112200,2014-08-09,MDT,172.125,96
96,9112200,2014-08-10,MDT,165.84375,96
96,9112200,2014-08-11,MDT,159.72916666666666,96
96,9112200,2014-08-12,MDT,151.70833333333334,96
96,9112200,2014-08-13,MDT,152.97916666666666,96
96,9112200,2014-08-14,MDT,143.79166666666666,96
96,9112200,2014-08-15,MDT,139.91666666666666,96
96,9112200,2014-08-16,MDT,123.86458333333333,96
96,9112200,2014-08-17,MDT,114.95833333333333,96
96,9112200,2014-08-18,MDT,112.16666666666667,96
96,9112200,2014-08-19,MDT,111.5625,96
96,9112200,2014-08-20,MDT,119.9375,96
96,9112200,2014-08-21,MDT,120.64583333333333,96
96,9112200,2014-08-22,MDT,115.4375,96
96,9112200,2014-08-23,MDT,142.875,96
96,9112200,2014-08-24,MDT,189.09375,96
96,9112200,2014-08-25,MDT,151.27083333333334,96
96,9112200,2014-08-26,MDT,142.27083333333334,96
96,9112200,2014-08-27,MDT,165.21875,96
96,9112200,2014-08-28,MDT,193.03125,96
96,9112200,2014-08-29,MDT,193.21875,96
96,9112200,2014-08-30,MDT,171.22916666666666,96
96,9112200,2014-08-31,MDT,159.32291666666666,96
96,9112200,2014-09-01,MDT,150.3125,96
96,9112200,2014-09-02,MDT,143.03125,96
96,9112200,2014-09-03,MDT,134.79166666666666,96
96,9112200,2014-09-04,MDT,129.39583333333334,96
96,9112200,2014-09-05,MDT,135.97916666666666,96
96,9112200,2014-09-06,MDT,127.83333333333333,96
96,9112200,2014-09-07,MDT,122.14583333333333,96
96,9112200,2014-09-08,MDT,119.10416666666667,96
96,9112200,2014-09-09,MDT,213.95833333333334,96
96,9112200,2014-09-10,MDT,362.3541666666667,96
96,9112200,2014-09-11,MDT,243.32291666666666,96
96,9112200,2014-09-12,MDT,201.89583333333334,96
96,9112200,2014-09-13,MDT,179.59375,96
96,9112200,2014-09-14,MDT,165.26041666666666,96
96,9112200,2014-09-15,MDT,154.57291666666666,96
96,9112200,2014-09-16,MDT,142.69791666666666,96
96,9112200,2014-09-17,MDT,135.0625,96
96,9112200,2014-09-18,MDT,132.16666666666666,96
96,9112200,2014-09-19,MDT,128.25,96
96,9112200,2014-09-20,MDT,124.16666666666667,96
96,9112200,2014-09-21,MDT,152.875,96
96,9112200,2014-09-22,MDT,210.72916666666666,96
96,9112200,2014-09-23,MDT,200.0,96
96,9112200,2014-09-24,MDT,173.84375,96
96,9112200,2014-09-25,MDT,159.4375,96
96,9112200,2014-09-26,MDT,149.14583333333334,96
96,9112200,2014-09-27,MDT,141.79166666666666,96
96,9112200,2014-09-28,MDT,141.16666666666666,96
96,9112200,2014-09-29,MDT,178.26041666666666,96
96,9112200,2014-09-30,MDT,203.96875,96
96,9112200,2014-10-01,MDT,191.125,96
96,9112200,2014-10-02,MDT,213.38541666666666,96
96,9112200,2014-10-03,MDT,202.16666666666666,96
96,9112200,2014-10-04,MDT,196.91666666666666,96
96,9112200,2014-10-05,MDT,195.13541666666666,96
96,9112200,2014-10-06,MDT,191.59375,96
96,9112200,2014-10-07,MDT,187.09375,96
96,9112200,2014-10-08,MDT,181.19791666666666,96
96,9112200,2014-10-09,MDT,182.17708333333334,96
96,9112200,2014-10-10,MDT,201.21875,96
96,9112200,2014-10-11,MDT,204.3125,96
96,9112200,2014-10-12,MDT,205.875,96
96,9112200,2014-10-13,MDT,204.10416666666666,96
96,9112200,2014-10-14,MDT,191.29166666666666,96
96,9112200,2014-10-15,MDT,192.35416666666666,96
96,9112200,2014-10-16,MDT,191.33333333333334,96
96,9112200,2014-10-17,MDT,182.94791666666666,96
96,9112200,2014-10-18,MDT,175.75,96
96,9112200,2014-10-19,MDT,170.52083333333334,96
96,9112200,2014-10-20,MDT,166.69791666666666,96
96,9112200,2014-10-21,MDT,163.25,96
96,9112200,2014-10-22,MDT,190.875,96
96,9112200,2014-10-23,MDT,183.88541666666666,96
96,9112200,2014-10-24,MDT,168.23958333333334,96
96,9112200,2014-10-25,MDT,159.5,96
96,9112200,2014-10-26,MDT,154.58333333333334,96
96,9112200,2014-10-27,MDT,151.70833333333334,96
96,9112200,2014-10-28,MDT,143.11458333333334,96
96,9112200,2014-10-29,MDT,136.47916666666666,96
96,9112200,2014-10-30,MDT,134.35416666666666,96
96,9112200,2014-10-31,MDT,130.52083333333334,96
96,9112200,2014-11-01,MDT,129.27083333333334,96
100,9112200,2014-11-02,MST,131.04,100
96,9112200,2014-11-03,MST,138.27083333333334,96
96,9112200,2014-11-04,MST,119.11145833333335,96
96,9112200,2014-11-05,MST,121.6864583333333,96
96,9112200,2014-11-06,MST,128.09375,96
96,9112200,2014-11-07,MST,125.33333333333333,96
96,9112200,2014-11-08,MST,122.96875,96
96,9112200,2014-11-09,MST,120.11770833333337,96
96,9112200,2014-11-10,MST,120.45833333333333,96
96,9112200,2014-11-11,MST,103.85520833333335,96
96,9112200,2014-11-12,MST,120.41666666666667,96
96,9112200,2014-11-13,MST,98.6416666666667,96
96,9112200,2014-11-14,MST,122.83333333333333,96
96,9112200,2014-11-15,MST,119.22916666666667,96
96,9112200,2014-11-16,MST,101.45625000000001,96
96,9112200,2014-11-20,MST,105.39062500000004,96
96,9112200,2014-11-21,MST,103.08125000000001,96
96,9112200,2014-11-23,MST,102.25000000000004,96
96,9112200,2014-11-24,MST,98.70312499999994,96
96,9112200,2014-11-26,MST,103.15833333333335,96
96,9112200,2014-11-27,MST,97.85937500000004,96
96,9112200,2014-11-28,MST,100.10625000000003,96
96,9112200,2014-11-30,MST,97.578125,96
96,9112200,2014-12-01,MST,99.68333333333334,96
96,9112200,2014-12-02,MST,91.23541666666665,96
96,9112200,2014-12-03,MST,95.74270833333328,96
96,9112200,2014-12-04,MST,99.35625,96
96,9112200,2014-12-05,MST,97.30624999999998,96
96,9112200,2014-12-06,MST,90.70625000000003,96
96,9112200,2014-12-07,MST,94.67500000000007,96
96,9112200,2014-12-08,MST,81.89166666666667,96
96,9112200,2014-12-12,MST,86.68229166666667,96
96,9112200,2014-12-13,MST,92.03020833333335,96
96,9112200,2014-12-14,MST,92.75416666666662,96
96,9112200,2014-12-18,MST,87.72916666666663,96
96,9112200,2014-12-21,MST,85.34687499999991,96
96,9112200,2014-12-22,MST,78.43645833333326,96
96,9112200,2014-12-25,MST,92.79687500000006,96
96,9112200,2014-12-26,MST,89.3833333333334,96
96,9112200,2014-12-29,MST,87.76249999999986,96
96,9112200,2014-12-30,MST,83.63437499999993,96
96,9112200,2015-01-05,MST,76.78437499999987,96
96,9112200,2015-01-06,MST,76.76145833333328,96
96,9112200,2015-01-07,MST,75.30624999999992,96
96,9112200,2015-01-08,MST,74.28020833333325,96
96,9112200,2015-01-11,MST,75.51041666666657,96
96,9112200,2015-01-12,MST,75.24791666666653,96
96,9112200,2015-01-13,MST,75.44583333333321,96
96,9112200,2015-01-14,MST,72.85208333333337,96
96,9112200,2015-01-17,MST,75.62604166666664,96
96,9112200,2015-01-20,MST,74.02916666666673,96
96,9112200,2015-01-27,MST,67.19895833333341,96
96,9112200,2015-01-28,MST,69.72395833333344,96
96,9112200,2015-01-29,MST,68.24791666666677,96
96,9112200,2015-01-30,MST,70.96666666666658,96
96,9112200,2015-01-31,MST,70.98124999999992,96
96,9112200,2015-02-01,MST,64.6822916666667,96
96,9112200,2015-02-02,MST,67.70729166666668,96
96,9112200,2015-02-03,MST,70.23437500000001,96
96,9112200,2015-02-04,MST,70.74895833333333,96
96,9112200,2015-02-05,MST,68.40312499999997,96
96,9112200,2015-02-06,MST,64.60729166666667,96
96,9112200,2015-02-07,MST,66.53645833333339,96
96,9112200,2015-02-08,MST,74.15729166666665,96
96,9112200,2015-02-09,MST,67.49270833333328,96
96,9112200,2015-02-10,MST,72.88437500000002,96
96,9112200,2015-02-11,MST,74.34583333333339,96
96,9112200,2015-02-12,MST,66.08437500000004,96
96,9112200,2015-02-13,MST,71.22916666666667,96
96,9112200,2015-02-14,MST,72.23958333333339,96
96,9112200,2015-02-15,MST,74.80833333333332,96
96,9112200,2015-02-16,MST,77.55624999999998,96
96,9112200,2015-02-19,MST,77.61874999999999,96
96,9112200,2015-02-20,MST,76.73958333333333,96
96,9112200,2015-02-21,MST,76.69791666666673,96
96,9112200,2015-02-22,MST,71.15312500000002,96
96,9112200,2015-02-23,MST,68.04270833333335,96
96,9112200,2015-02-25,MST,70.46875,96
96,9112200,2015-02-26,MST,70.98541666666667,96
96,9112200,2015-02-27,MST,71.01666666666667,96
96,9112200,2015-03-01,MST,68.97916666666667,96
96,9112200,2015-03-02,MST,74.00729166666663,96
96,9112200,2015-03-03,MST,64.12083333333332,96
96,9112200,2015-03-04,MST,63.60729166666669,96
96,9112200,2015-03-09,MDT,69.12604166666661,96
96,9112200,2015-03-10,MDT,69.70416666666668,96
96,9112200,2015-03-11,MDT,71.01770833333335,96
96,9112200,2015-03-12,MDT,77.72083333333335,96
96,9112200,2015-03-13,MDT,77.07708333333323,96
96,9112200,2015-03-14,MDT,74.46875000000004,96
96,9112200,2015-03-15,MDT,81.44583333333334,96
96,9112200,2015-03-16,MDT,94.40520833333335,96
96,9112200,2015-03-17,MDT,112.47708333333337,96
96,9112200,2015-03-18,MDT,135.66666666666666,96
96,9112200,2015-03-19,MDT,148.78125,96
96,9112200,2015-03-20,MDT,159.80208333333334,96
96,9112200,2015-03-21,MDT,174.45833333333334,96
96,9112200,2015-03-22,MDT,182.42708333333334,96
96,9112200,2015-03-23,MDT,191.90625,96
96,9112200,2015-03-24,MDT,191.46875,96
96,9112200,2015-03-25,MDT,177.51041666666666,96
96,9112200,2015-03-26,MDT,154.36458333333334,96
96,9112200,2015-03-27,MDT,168.29166666666666,96
96,9112200,2015-03-28,MDT,202.73958333333334,96
96,9112200,2015-03-29,MDT,254.17708333333334,96
96,9112200,2015-03-30,MDT,291.6666666666667,96
96,9112200,2015-03-31,MDT,326.65625,96
96,9112200,2015-04-01,MDT,362.5520833333333,96
96,9112200,2015-04-02,MDT,327.7604166666667,96
96,9112200,2015-04-03,MDT,282.1458333333333,96
96,9112200,2015-04-04,MDT,270.3854166666667,96
96,9112200,2015-04-05,MDT,282.4895833333333,96
96,9112200,2015-04-06,MDT,306.21875,96
96,9112200,2015-04-07,MDT,328.7708333333333,96
96,9112200,2015-04-08,MDT,335.875,96
96,9112200,2015-04-09,MDT,324.5520833333333,96
96,9112200,2015-04-10,MDT,320.9479166666667,96
96,9112200,2015-04-11,MDT,325.0833333333333,96
96,9112200,2015-04-12,MDT,337.6770833333333,96
96,9112200,2015-04-13,MDT,335.5833333333333,96
96,9112200,2015-04-14,MDT,378.5625,96
96,9112200,2015-04-15,MDT,412.7291666666667,96
96,9112200,2015-04-16,MDT,377.5,96
96,9112200,2015-04-17,MDT,355.3958333333333,96
96,9112200,2015-04-18,MDT,312.8020833333333,96
96,9112200,2015-04-19,MDT,289.09375,96
96,9112200,2015-04-20,MDT,285.6354166666667,96
96,9112200,2015-04-21,MDT,290.6458333333333,96
96,9112200,2015-04-22,MDT,284.5520833333333,96
96,9112200,2015-04-23,MDT,273.6458333333333,96
96,9112200,2015-04-24,MDT,260.0416666666667,96
96,9112200,2015-04-25,MDT,248.40625,96
96,9112200,2015-04-26,MDT,247.25,96
96,9112200,2015-04-27,MDT,239.34375,96
96,9112200,2015-04-28,MDT,240.8125,96
96,9112200,2015-04-29,MDT,270.0520833333333,96
96,9112200,2015-04-30,MDT,314.5833333333333,96
96,9112200,2015-05-01,MDT,399.8645833333333,96
96,9112200,2015-05-02,MDT,478.125,96
96,9112200,2015-05-03,MDT,526.0625,96
96,9112200,2015-05-04,MDT,550.28125,96
96,9112200,2015-05-05,MDT,538.625,96
94,9112200,2015-05-06,MDT,640.7659574468086,94
92,9112200,2015-05-07,MDT,618.0,92
96,9112200,2015-05-08,MDT,546.875,96
96,9112200,2015-05-09,MDT,552.4270833333334,96
96,9112200,2015-05-10,MDT,491.9270833333333,96
96,9112200,2015-05-11,MDT,444.4791666666667,96
96,9112200,2015-05-12,MDT,419.15625,96
96,9112200,2015-05-13,MDT,411.75,96
96,9112200,2015-05-14,MDT,439.1979166666667,96
96,9112200,2015-05-15,MDT,462.84375,96
96,9112200,2015-05-16,MDT,440.65625,96
96,9112200,2015-05-17,MDT,438.5104166666667,96
96,9112200,2015-05-18,MDT,425.6875,96
96,9112200,2015-05-19,MDT,535.4791666666666,96
96,9112200,2015-05-20,MDT,497.4166666666667,96
96,9112200,2015-05-21,MDT,469.8854166666667,96
96,9112200,2015-05-22,MDT,507.6458333333333,96
96,9112200,2015-05-23,MDT,555.15625,96
96,9112200,2015-05-24,MDT,524.5104166666666,96
96,9112200,2015-05-25,MDT,577.4270833333334,96
96,9112200,2015-05-26,MDT,567.375,96
96,9112200,2015-05-27,MDT,589.5,96
96,9112200,2015-05-28,MDT,669.9166666666666,96
89,9112200,2015-05-29,MDT,730.4044943820224,89
96,9112200,2015-05-30,MDT,732.0416666666666,96
96,9112200,2015-06-05,MDT,1557.2916666666667,96
96,9112200,2015-06-06,MDT,1468.0208333333333,96
96,9112200,2015-06-07,MDT,1382.6041666666667,96
96,9112200,2015-06-08,MDT,1437.5,96
96,9112200,2015-06-09,MDT,1542.3958333333333,96
96,9112200,2015-06-10,MDT,1686.0416666666667,96
96,9112200,2015-06-11,MDT,2101.7708333333335,96
96,9112200,2015-06-12,MDT,2358.6458333333335,96
96,9112200,2015-06-13,MDT,1954.5833333333333,96
96,9112200,2015-06-14,MDT,1810.9375,96
96,9112200,2015-06-15,MDT,1604.0625,96
96,9112200,2015-06-16,MDT,1699.4791666666667,96
96,9112200,2015-06-17,MDT,1891.3541666666667,96
96,9112200,2015-06-18,MDT,1788.0208333333333,96
96,9112200,2015-06-19,MDT,1619.0625,96
96,9112200,2015-06-20,MDT,1548.125,96
96,9112200,2015-06-21,MDT,1444.4791666666667,96
96,9112200,2015-06-22,MDT,1338.3333333333333,96
96,9112200,2015-06-23,MDT,1235.9375,96
96,9112200,2015-06-24,MDT,1177.1875,96
96,9112200,2015-06-25,MDT,1097.28125,96
96,9112200,2015-06-26,MDT,998.65625,96
