Date,Discharge,SWE_380,Pr_Acc_380,Temp_Max_380,Temp_Min_380,Temp_Ave_380,Pr_Inc_380,SWE_737,Pr_Acc_737,Temp_Max_737,Temp_Min_737,Temp_Ave_737,Pr_Inc_737
7106,50.776041666666714,7.6,8.6,49.0,32.0,40.0,0.0,20.3,19.0,48.0,26.0,37.0,0.0
7107,53.90624999999997,7.6,8.6,40.0,25.0,32.0,0.1,20.2,19.0,38.0,21.0,31.0,0.8
7108,53.4572916666667,7.8,8.7,37.0,21.0,27.0,0.3,20.9,19.8,30.0,17.0,24.0,0.4
7109,48.25416666666666,8.0,9.0,30.0,19.0,24.0,0.1,21.4,20.2,30.0,16.0,22.0,0.1
7110,48.59270833333333,8.1,9.1,38.0,19.0,28.0,0.0,21.5,20.3,36.0,11.0,23.0,0.0
7111,87.9090829058785,8.1,9.1,37.0,18.0,28.0,0.0,21.6,20.3,37.0,10.0,25.0,0.2
7112,91.62179166666667,8.2,9.1,35.0,15.0,26.0,0.6,21.7,20.5,31.0,7.0,22.0,0.8
7113,97.37283333333333,8.7,9.7,33.0,14.0,22.0,0.0,22.8,21.3,33.0,10.0,20.0,0.1
7114,103.68216145833333,8.7,9.7,22.0,1.0,11.0,0.0,22.9,21.4,19.0,-8.0,7.0,0.0
7115,106.95138888888891,8.7,9.7,20.0,1.0,9.0,0.0,23.1,21.4,16.0,-10.0,2.0,0.0
7116,108.09168666666665,8.7,9.7,30.0,1.0,15.0,0.0,23.2,21.4,29.0,-10.0,9.0,0.0
7117,114.60480555555556,8.8,9.7,43.0,16.0,30.0,0.0,23.2,21.4,40.0,10.0,27.0,0.1
7118,50.87604166666669,8.8,9.7,46.0,28.0,35.0,0.0,23.3,21.5,45.0,24.0,32.0,0.0
7119,49.602083333333304,8.8,9.7,46.0,29.0,36.0,0.0,23.3,21.5,47.0,23.0,34.0,0.0
7120,52.199999999999974,8.8,9.7,47.0,30.0,36.0,0.0,23.1,21.5,47.0,27.0,35.0,0.1
7121,53.94479166666667,8.8,9.7,45.0,31.0,37.0,0.0,23.2,21.6,46.0,25.0,34.0,0.0
7122,57.5625,8.8,9.7,48.0,28.0,37.0,0.0,23.2,21.6,47.0,20.0,33.0,0.0
7123,67.16250000000004,8.8,9.7,46.0,29.0,36.0,0.1,23.2,21.6,46.0,28.0,34.0,0.0
7124,69.77604166666664,8.9,9.8,45.0,26.0,33.0,0.1,23.2,21.6,44.0,21.0,30.0,0.4
7125,73.71041666666666,9.0,9.9,44.0,26.0,34.0,0.0,23.5,22.0,43.0,23.0,31.0,0.1
7126,82.1291666666667,9.0,9.9,49.0,28.0,38.0,0.0,23.5,22.1,47.0,21.0,34.0,0.1
7127,99.05208333333336,8.8,9.9,47.0,31.0,38.0,0.3,23.5,22.2,47.0,28.0,35.0,0.0
7128,114.34166666666668,9.0,10.2,46.0,28.0,35.0,0.1,23.5,22.2,45.0,22.0,32.0,0.2
7129,127.97916666666669,9.0,10.3,43.0,26.0,34.0,0.1,23.6,22.4,40.0,20.0,30.0,0.1
7130,123.91666666666669,9.1,10.4,46.0,30.0,36.0,0.1,24.0,22.5,46.0,27.0,33.0,0.1
7131,121.9375,9.1,10.5,33.0,11.0,25.0,0.9,24.2,22.6,34.0,4.0,23.0,0.8
7132,95.45625,10.0,11.4,33.0,8.0,19.0,0.0,25.4,23.4,28.0,2.0,15.0,0.2
7133,92.94062500000008,10.1,11.4,42.0,17.0,29.0,0.0,25.6,23.6,39.0,17.0,26.0,0.3
7134,95.38958333333339,10.1,11.4,40.0,25.0,31.0,0.1,25.9,23.9,43.0,19.0,27.0,0.1
7135,93.76562500000004,10.3,11.5,45.0,24.0,34.0,0.4,26.1,24.0,42.0,17.0,31.0,0.5
7136,106.38020833333336,10.7,11.9,36.0,21.0,28.0,0.4,26.9,24.5,31.0,19.0,25.0,0.4
7137,96.8333333333333,11.1,12.3,41.0,27.0,33.0,0.4,27.3,24.9,32.0,25.0,29.0,0.9
7138,90.01666666666675,11.4,12.7,46.0,28.0,36.0,0.0,28.6,25.8,45.0,26.0,34.0,0.2
7139,99.31770833333331,11.4,12.7,33.0,9.0,23.0,0.2,28.6,26.0,30.0,6.0,20.0,0.1
7140,82.54062499999998,11.6,12.9,25.0,6.0,14.0,0.0,29.1,26.1,24.0,3.0,11.0,0.1
7141,81.07187500000002,11.6,12.9,37.0,13.0,25.0,0.0,29.1,26.2,35.0,8.0,23.0,0.2
7142,92.50208333333329,11.6,12.9,43.0,24.0,30.0,0.2,29.3,26.4,42.0,22.0,29.0,0.4
7143,99.35729166666664,11.8,13.1,43.0,24.0,34.0,0.0,29.3,26.8,42.0,17.0,32.0,0.2
7144,124.33333333333331,11.8,13.1,44.0,28.0,35.0,0.2,29.3,27.0,45.0,24.0,33.0,0.2
7145,126.8125,11.6,13.3,34.0,16.0,24.0,0.1,29.7,27.2,32.0,6.0,20.0,0.2
7146,120.19791666666669,11.5,13.4,39.0,15.0,28.0,0.0,30.2,27.4,39.0,7.0,24.0,0.1
7147,148.30208333333334,11.4,13.4,49.0,25.0,37.0,0.0,30.5,27.5,48.0,18.0,34.0,0.0
7148,203.90625,11.2,13.4,50.0,31.0,40.0,0.0,30.1,27.5,49.0,22.0,34.0,0.1
7149,290.625,10.7,13.4,51.0,30.0,41.0,0.0,29.8,27.6,51.0,24.0,36.0,0.0
7150,357.32291666666674,9.9,13.4,55.0,36.0,45.0,0.0,29.1,27.6,54.0,27.0,41.0,0.0
7151,447.10416666666674,9.0,13.4,54.0,39.0,47.0,0.0,28.2,27.6,55.0,31.0,44.0,0.0
7152,540.9895833333334,8.1,13.4,54.0,37.0,48.0,0.0,27.0,27.6,54.0,33.0,45.0,0.0
7153,510.3125,7.6,13.4,41.0,20.0,30.0,0.2,26.4,27.6,39.0,10.0,26.0,0.2
7154,391.05208333333326,7.6,13.6,36.0,17.0,27.0,0.0,26.9,27.8,37.0,5.0,21.0,0.1
7155,352.5625,7.1,13.6,50.0,22.0,36.0,0.0,27.3,27.9,49.0,14.0,33.0,0.1
7156,393.41666666666674,6.5,13.6,52.0,30.0,40.0,0.0,27.4,28.0,51.0,26.0,38.0,0.1
7157,430.375,5.8,13.6,50.0,32.0,40.0,0.0,25.7,28.1,49.0,31.0,39.0,0.0
7158,452.98958333333326,5.4,13.6,46.0,33.0,37.0,0.3,25.1,28.1,46.0,32.0,36.0,0.1
7159,454.76041666666674,5.6,13.9,45.0,31.0,36.0,0.2,25.3,28.2,48.0,26.0,35.0,0.4
7160,431.16666666666674,5.7,14.1,40.0,30.0,33.0,1.0,25.4,28.6,44.0,26.0,31.0,0.9
7161,399.26041666666674,6.7,15.1,43.0,30.0,35.0,0.1,26.4,29.5,49.0,27.0,35.0,0.2
7162,363.76041666666674,6.8,15.2,50.0,29.0,38.0,0.0,26.4,29.7,51.0,25.0,36.0,0.0
7163,342.1875,6.6,15.2,55.0,32.0,42.0,0.0,25.9,29.7,53.0,27.0,39.0,0.0
7164,406.86458333333326,6.2,15.2,56.0,36.0,47.0,0.0,25.4,29.7,56.0,33.0,43.0,0.0
7165,564.3541666666666,5.6,15.2,62.0,42.0,51.0,0.0,24.9,29.7,60.0,35.0,47.0,0.0
7166,832.84375,4.6,15.2,65.0,41.0,49.0,0.0,23.5,29.7,62.0,36.0,46.0,0.0
7167,998.8229166666665,3.7,15.2,59.0,39.0,46.0,0.0,22.6,29.7,60.0,34.0,44.0,0.0
7168,1066.9375,2.9,15.2,61.0,37.0,49.0,0.0,21.7,29.7,58.0,34.0,44.0,0.1
7169,1197.7083333333333,1.8,15.2,62.0,42.0,50.0,0.0,19.9,29.8,57.0,35.0,45.0,0.0
7170,1250.4166666666667,0.6,15.2,54.0,32.0,40.0,0.1,18.6,29.8,49.0,28.0,37.0,0.0
7171,1000.8333333333335,0.2,15.3,42.0,30.0,34.0,0.1,18.2,29.8,43.0,24.0,31.0,0.3
7172,707.6666666666665,0.0,15.4,45.0,30.0,36.0,0.0,18.4,30.1,47.0,24.0,33.0,0.1
7173,583.4166666666666,0.0,15.4,51.0,32.0,41.0,0.0,18.4,30.2,50.0,27.0,38.0,0.1
7174,541.0729166666666,0.0,15.4,59.0,36.0,48.0,0.0,18.0,30.3,58.0,32.0,45.0,0.0
7175,642.28125,0.0,15.4,64.0,41.0,52.0,0.0,16.9,30.3,62.0,37.0,49.0,0.0
7176,821.9375,0.0,15.4,63.0,43.0,52.0,0.0,15.5,30.3,58.0,35.0,46.0,0.0
7177,1013.8125,0.0,15.4,65.0,42.0,52.0,0.0,14.1,30.3,59.0,33.0,46.0,0.0
7178,1115.78125,0.0,15.4,65.0,43.0,53.0,0.0,12.9,30.3,60.0,35.0,46.0,0.0
7179,1215.8333333333333,0.0,15.4,62.0,42.0,51.0,0.0,11.5,30.3,56.0,33.0,44.0,0.0
7180,1175.0,0.0,15.4,58.0,38.0,47.0,0.0,9.7,30.3,54.0,33.0,43.0,0.0
7181,954.5,0.0,15.4,49.0,33.0,39.0,0.1,8.8,30.3,46.0,32.0,36.0,0.1
7182,746.0,0.0,15.5,50.0,34.0,42.0,0.0,8.9,30.4,45.0,32.0,39.0,0.0
7183,629.6145833333334,0.0,15.5,53.0,32.0,43.0,0.0,8.6,30.4,47.0,30.0,38.0,0.0
7184,624.46875,0.0,15.5,58.0,33.0,46.0,0.0,8.1,30.4,55.0,26.0,40.0,0.1
7185,736.7604166666665,0.0,15.5,68.0,38.0,52.0,0.0,6.8,30.5,60.0,33.0,46.0,0.1
7186,902.5520833333335,0.0,15.5,67.0,44.0,53.0,0.0,5.2,30.6,62.0,37.0,49.0,0.1
7187,1027.3020833333333,0.0,15.5,68.0,42.0,54.0,0.0,3.6,30.7,60.0,36.0,47.0,0.1
7188,1152.0416666666667,0.0,15.5,66.0,44.0,54.0,0.0,1.9,30.8,60.0,36.0,47.0,0.0
7189,1268.6458333333333,0.0,15.5,68.0,43.0,54.0,0.0,0.3,30.8,61.0,35.0,47.0,0.1
7190,1255.0,0.0,15.5,66.0,44.0,54.0,0.0,0.0,30.9,59.0,38.0,47.0,0.0
7191,1191.7708333333333,0.0,15.5,70.0,49.0,58.0,0.0,0.0,30.9,62.0,39.0,49.0,0.2
7192,1267.6041666666667,0.0,15.5,75.0,48.0,61.0,0.0,0.0,31.1,68.0,36.0,51.0,0.1
7193,1290.3125,0.0,15.5,78.0,51.0,63.0,0.0,0.0,31.2,71.0,43.0,56.0,0.0
7194,1269.4791666666667,0.0,15.5,72.0,52.0,60.0,0.0,0.0,31.2,65.0,42.0,54.0,0.0
7195,1155.2604166666667,0.0,15.5,76.0,48.0,60.0,0.0,0.0,31.2,68.0,40.0,53.0,0.0
7196,1041.9166666666667,0.0,15.5,73.0,50.0,60.0,0.0,0.0,31.2,68.0,43.0,54.0,0.0
7197,942.9479166666665,0.0,15.5,72.0,47.0,58.0,0.1,0.0,31.2,65.0,40.0,52.0,0.0
7198,923.8645833333335,0.0,15.6,70.0,45.0,55.0,0.0,0.0,31.2,64.0,38.0,50.0,0.0
7199,801.375,0.0,15.6,67.0,45.0,51.0,0.2,0.0,31.2,61.0,38.0,47.0,0.0
7200,770.7395833333335,0.0,15.8,70.0,44.0,54.0,0.0,0.0,31.2,65.0,40.0,51.0,0.0
7201,734.03125,0.0,15.8,70.0,44.0,56.0,0.0,0.0,31.2,66.0,40.0,52.0,0.0
7202,680.8020833333334,0.0,15.8,72.0,47.0,59.0,0.0,0.0,31.2,66.0,39.0,53.0,0.0
7203,628.5625,0.0,15.8,71.0,47.0,59.0,0.0,0.0,31.2,65.0,39.0,52.0,0.0
7204,577.5104166666666,0.0,15.8,71.0,50.0,59.0,0.0,0.0,31.2,65.0,40.0,52.0,0.0
7205,539.4895833333334,0.0,15.8,69.0,47.0,57.0,0.0,0.0,31.2,64.0,38.0,51.0,0.0
7206,509.0625,0.0,15.8,69.0,45.0,55.0,0.0,0.0,31.2,65.0,38.0,51.0,0.0
7207,461.5,0.0,15.8,70.0,46.0,56.0,0.1,0.0,31.2,62.0,38.0,52.0,0.0
7208,391.67708333333326,0.0,15.9,69.0,47.0,57.0,0.0,0.0,31.2,63.0,43.0,52.0,0.0
7209,383.5,0.0,15.9,76.0,49.0,62.0,0.0,0.0,31.2,71.0,41.0,55.0,0.0
7210,382.34375,0.0,15.9,81.0,54.0,66.0,0.0,0.0,31.2,77.0,45.0,60.0,0.0
7211,374.90625,0.0,15.9,78.0,53.0,64.0,0.0,0.0,31.2,77.0,48.0,60.0,0.0
7212,364.47916666666674,0.0,15.9,79.0,51.0,60.0,0.0,0.0,31.2,72.0,45.0,55.0,0.0
7213,357.26041666666674,0.0,15.9,72.0,49.0,59.0,0.0,0.0,31.2,69.0,43.0,55.0,0.0
7214,328.2083333333333,0.0,15.9,72.0,47.0,60.0,0.0,0.0,31.2,69.0,41.0,55.0,0.0
7215,291.6041666666667,0.0,15.9,70.0,51.0,59.0,0.0,0.0,31.2,68.0,43.0,55.0,0.0
7216,275.71875,0.0,15.9,70.71875,44.53125,55.15625,0.0,0.0,31.2,68.0,41.0,53.0,0.0
7217,261.0416666666667,0.0,15.9,74.0,51.0,61.0,0.0,0.0,31.2,70.0,43.0,57.0,0.0
7218,253.53125,0.0,15.9,71.0,50.0,61.0,0.0,0.0,31.2,67.0,48.0,56.0,0.0
7219,239.84375,0.0,15.9,72.0,51.0,61.0,0.0,0.0,31.2,67.0,44.0,54.0,0.0
7220,227.66666666666663,0.0,15.9,75.0,49.0,60.0,0.0,0.0,31.2,72.0,43.0,55.0,0.0
7221,219.86458333333331,0.0,15.9,74.0,47.0,60.0,0.0,0.0,31.2,66.0,43.0,54.0,0.0
7222,202.21875,0.0,15.9,78.0,52.0,64.0,0.0,0.0,31.2,72.0,46.0,58.0,0.0
7223,188.57291666666663,0.0,15.9,77.0,55.0,65.0,0.0,0.0,31.2,75.0,49.0,60.0,0.0
7224,179.63541666666663,0.0,15.9,78.0,53.0,61.0,0.0,0.0,31.2,73.0,46.0,58.0,0.0
7225,164.63541666666666,0.0,15.9,73.0,50.0,57.0,0.1,0.0,31.2,65.0,47.0,54.0,0.0
7226,159.66666666666666,0.0,16.0,75.0,49.0,56.0,0.2,0.0,31.2,68.0,46.0,54.0,0.0
7227,165.17708333333334,0.0,16.2,71.0,49.0,56.0,0.4,0.0,31.2,68.0,47.0,55.0,0.2
7228,165.0625,0.0,16.6,66.0,48.0,53.0,0.7,0.0,31.4,65.0,45.0,53.0,0.0
7229,189.375,0.0,17.3,65.0,47.0,55.0,0.0,0.0,31.4,66.0,42.0,52.0,0.1
7230,192.15625,0.0,17.3,71.0,47.0,57.0,0.0,0.0,31.5,68.0,42.0,52.0,0.5
7231,180.5625,0.0,17.3,70.0,49.0,55.0,0.0,0.0,32.0,68.0,44.0,50.0,0.2
7232,195.23958333333331,0.0,17.3,66.0,46.0,55.0,0.0,0.0,32.2,64.0,43.0,52.0,0.3
7233,169.03125,0.0,17.3,73.0,48.0,60.0,0.0,0.0,32.5,71.0,43.0,55.0,0.1
7234,155.61458333333334,0.0,17.3,74.0,51.0,62.0,0.0,0.0,32.6,72.0,45.0,57.0,0.1
7235,144.71875,0.0,17.3,78.0,54.0,64.0,0.0,0.0,32.7,74.0,46.0,58.0,0.0
7236,136.14583333333334,0.0,17.3,78.0,54.0,64.0,0.0,0.0,32.7,74.0,46.0,59.0,0.0
7237,135.125,0.0,17.3,61.0,51.0,56.0,0.1,0.0,32.7,62.0,48.0,53.0,0.0
7238,138.72916666666666,0.0,17.4,69.0,48.0,57.0,0.1,0.0,32.7,66.0,45.0,53.0,0.0
7239,132.39583333333334,0.0,17.5,72.0,49.0,60.0,0.0,0.0,32.7,71.0,44.0,55.0,0.4
7240,125.20833333333331,0.0,17.5,74.0,47.0,55.0,0.6,0.0,33.1,69.0,44.0,53.0,0.2
7241,298.84375,0.0,18.1,54.0,47.0,50.0,0.9,0.0,33.3,57.0,44.0,47.0,1.8
7242,291.8645833333333,0.0,19.0,62.0,43.0,51.0,0.1,0.0,35.1,59.0,41.0,48.0,0.4
7243,218.71875,0.0,19.1,65.0,42.0,53.0,0.0,0.0,35.5,61.0,39.0,48.0,0.1
7244,184.4375,0.0,19.1,70.0,48.0,58.0,0.0,0.0,35.6,67.0,41.0,53.0,0.2
7245,178.27083333333337,0.0,19.1,58.0,46.0,51.0,0.2,0.0,35.8,56.0,44.0,49.0,0.0
7246,196.63541666666663,0.0,19.3,69.0,46.0,56.0,0.0,0.0,35.8,65.0,42.0,52.0,0.1
7247,166.13541666666666,0.0,19.3,69.0,47.0,54.0,0.2,0.0,35.9,66.0,44.0,51.0,0.0
7248,164.83333333333334,0.0,19.5,69.0,46.0,54.0,0.0,0.0,35.9,67.0,42.0,51.0,0.2
7249,157.17708333333334,0.0,19.5,66.0,47.0,55.0,0.0,0.0,36.1,62.0,42.0,50.0,0.0
7250,152.0625,0.0,19.5,65.0,45.0,51.0,0.1,0.0,36.1,64.0,43.0,48.0,0.0
7251,164.375,0.0,19.6,55.0,45.0,48.0,0.2,0.0,36.1,58.0,43.0,47.0,0.0
7252,165.0625,0.0,19.8,61.0,42.0,50.0,0.0,0.0,36.1,58.0,40.0,46.0,0.0
7253,155.21875,0.0,19.8,66.0,41.0,51.0,0.0,0.0,36.1,61.0,39.0,47.0,0.0
7254,143.36458333333334,0.0,19.8,64.0,43.0,51.0,0.0,0.0,36.1,62.0,39.0,48.0,0.2
7255,137.04166666666666,0.0,19.8,67.0,42.0,50.0,0.6,0.0,36.3,63.0,36.0,48.0,0.0
7256,132.95833333333334,0.0,20.4,63.0,41.0,49.0,0.0,0.0,36.3,63.0,38.0,47.0,0.3
7257,136.14583333333334,0.0,20.4,64.0,40.0,51.0,0.0,0.0,36.6,62.0,37.0,50.0,0.0
7258,130.16666666666666,0.0,20.4,66.0,46.0,54.0,0.0,0.0,36.6,62.0,38.0,48.0,0.0
7259,121.64583333333331,0.0,20.4,70.0,46.0,56.0,0.0,0.0,36.6,65.0,43.0,54.0,0.2
7260,114.34375,0.0,20.4,74.0,48.0,60.0,0.0,0.0,36.8,69.0,41.0,54.0,0.0
7261,108.58333333333331,0.0,20.4,71.0,51.0,60.0,0.0,0.0,36.8,69.0,44.0,55.0,0.0
7262,113.08333333333331,0.0,20.4,71.0,48.0,56.0,0.0,0.0,36.8,66.0,44.0,51.0,0.0
7263,110.15625,0.0,20.4,72.0,48.0,58.0,0.0,0.0,36.8,70.0,42.0,54.0,0.1
7264,106.72916666666669,0.0,20.4,74.0,50.0,57.0,0.0,0.0,36.9,65.0,44.0,51.0,0.1
7265,108.71875,0.0,20.4,75.0,49.0,57.0,0.1,0.0,37.0,68.0,42.0,51.0,0.7
7266,114.16666666666669,0.0,20.5,71.0,50.0,57.0,0.0,0.0,37.7,67.0,45.0,53.0,0.0
7267,114.5,0.0,20.5,68.0,48.0,55.0,0.0,0.0,37.7,65.0,42.0,49.0,0.2
7268,111.63541666666669,0.0,20.5,63.0,47.0,53.0,0.0,0.0,37.9,62.0,42.0,49.0,0.0
7269,105.53125,0.0,20.5,59.0,47.0,54.0,0.0,0.0,37.9,56.0,45.0,51.0,0.2
7270,99.42708333333336,0.0,20.5,68.0,50.0,56.0,0.0,0.0,38.1,64.0,45.0,52.0,0.1
7271,98.65208333333332,0.0,20.5,71.0,48.0,58.0,0.0,0.0,38.2,69.0,45.0,55.0,0.0
7272,94.89270833333326,0.0,20.5,75.0,49.0,59.0,0.0,0.0,38.2,71.0,45.0,53.0,0.3
7273,95.21354166666671,0.0,20.5,74.0,50.0,58.0,0.6,0.0,38.5,69.0,44.0,53.0,0.0
7274,99.98229166666668,0.0,21.1,71.0,52.0,57.0,0.0,0.0,38.5,69.0,47.0,53.0,0.3
7275,102.5,0.0,21.1,71.0,49.0,56.0,0.6,0.0,38.8,65.0,44.0,52.0,0.0
7276,112.61458333333331,0.0,21.7,67.0,47.0,55.0,0.0,0.0,38.8,68.0,44.0,53.0,0.0
7277,112.0,0.0,21.7,70.0,48.0,57.0,0.0,0.0,38.8,67.0,45.0,54.0,0.0
7278,104.09375,0.0,21.7,71.0,50.0,59.0,0.0,0.0,38.8,70.0,46.0,55.0,0.0
7279,104.14583333333331,0.0,21.7,74.0,52.0,58.0,0.0,0.0,38.8,67.0,47.0,55.0,0.0
7280,101.67916666666665,0.0,21.7,75.0,51.0,60.0,0.0,0.0,38.8,70.0,46.0,55.0,0.0
7281,97.96250000000003,0.0,21.7,75.0,51.0,58.0,0.1,0.0,38.8,72.0,45.0,53.0,0.0
7282,95.575,0.0,21.8,74.0,51.0,58.0,0.0,0.0,38.8,71.0,45.0,54.0,0.0
7283,89.95624999999987,0.0,21.8,70.0,48.0,56.0,0.0,0.0,38.8,65.0,44.0,51.0,0.0
7284,82.9645833333333,0.0,21.8,58.0,46.0,50.0,0.1,0.0,38.8,55.0,43.0,47.0,0.3
7285,88.17291666666681,0.0,21.9,58.0,47.0,50.0,0.1,0.0,39.1,52.0,45.0,47.0,0.2
7286,92.66354166666667,0.0,22.0,62.0,47.0,51.0,0.1,0.0,39.3,59.0,45.0,49.0,0.1
7287,96.93333333333337,0.0,22.1,62.0,46.0,50.0,1.1,0.0,39.4,59.0,42.0,49.0,0.5
7288,242.85416666666663,0.0,23.2,58.0,44.0,48.0,1.3,0.0,39.9,60.0,42.0,47.0,0.5
7289,224.70833333333331,0.0,24.5,53.0,43.0,46.0,0.0,0.0,40.4,54.0,41.0,45.0,0.1
7290,184.09375,0.0,24.5,58.0,42.0,46.0,0.4,0.0,40.5,53.0,40.0,44.0,0.2
7291,202.60416666666663,0.0,24.9,57.0,42.0,48.0,0.0,0.0,40.7,55.0,40.0,45.0,0.1
7292,175.14583333333337,0.0,24.9,62.0,43.0,51.0,0.0,0.0,40.8,59.0,40.0,47.0,0.2
7293,181.52083333333331,0.0,24.9,58.0,40.0,46.0,0.8,0.0,41.0,53.0,38.0,43.0,1.3
7294,373.80208333333326,0.0,25.7,58.0,39.0,46.0,0.0,0.0,42.3,55.0,32.0,43.0,0.0
7295,249.39583333333331,0.0,25.7,63.0,37.0,48.0,0.0,0.0,42.3,59.0,32.0,43.0,0.0
7296,214.33333333333331,0.0,25.7,63.0,42.0,50.0,0.0,0.0,42.3,58.0,38.0,46.0,0.1
7297,262.75,0.0,25.7,52.0,35.0,41.0,1.0,0.0,42.4,48.0,33.0,39.0,0.8
7298,410.55208333333326,0.0,26.7,44.0,33.0,37.0,0.0,0.8,43.2,43.0,28.0,35.0,0.6
7299,344.66666666666674,0.0,26.7,59.0,31.0,43.0,0.0,0.5,43.8,54.0,26.0,38.0,0.2
7300,324.5104166666667,0.0,26.7,61.0,37.0,48.0,0.0,0.3,44.0,57.0,32.0,45.0,0.1
7301,301.5104166666667,0.0,26.7,59.0,39.0,49.0,0.0,0.0,44.1,58.0,36.0,46.0,0.0
7302,288.34375,0.0,26.7,47.0,26.0,34.0,0.3,0.0,44.1,44.0,24.0,32.0,0.0
7303,268.75,0.0,27.0,50.0,23.0,36.0,0.0,0.0,44.1,48.0,16.0,32.0,0.0
7304,256.5,0.0,27.0,57.0,32.0,43.0,0.0,0.0,44.1,52.0,28.0,39.0,0.3
7305,234.59375,0.0,27.0,61.0,38.0,48.0,0.0,0.0,44.4,57.0,33.0,43.0,0.1
7306,220.60416666666663,0.0,0.0,65.0,38.0,49.0,0.0,0.0,0.0,60.0,34.0,45.0,0.0
7307,207.88541666666663,0.0,0.0,60.0,39.0,47.0,0.0,0.0,0.0,56.0,33.0,43.0,0.0
7308,196.59375,0.0,0.0,56.0,28.0,44.0,0.2,0.0,0.0,52.0,25.0,42.0,0.0
7309,188.8125,0.0,0.2,33.0,19.0,25.0,0.2,0.0,0.0,30.0,17.0,22.0,0.0
7310,176.32291666666663,0.0,0.4,43.0,20.0,29.0,0.0,0.0,0.0,36.0,18.0,25.0,0.0
7311,171.4375,0.0,0.4,55.0,26.0,39.0,0.0,0.0,0.0,51.0,19.0,34.0,0.0
7312,170.875,0.0,0.4,63.0,35.0,46.0,0.0,0.0,0.0,58.0,31.0,42.0,0.2
7313,165.75,0.0,0.4,58.0,40.0,46.0,0.0,0.0,0.2,53.0,33.0,42.0,0.1
7314,159.42708333333334,0.0,0.4,53.0,38.0,45.0,0.0,0.0,0.3,51.0,34.0,41.0,0.0
7315,166.0,0.0,0.4,41.0,28.0,35.0,0.5,0.0,0.3,38.0,27.0,32.0,0.3
7316,185.96875,0.4,0.9,40.0,28.0,32.0,0.2,1.3,0.6,43.0,26.0,30.0,0.1
7317,192.58333333333331,0.4,1.1,43.0,26.0,33.0,0.0,1.4,0.7,43.0,18.0,30.0,0.1
7318,184.07291666666663,0.4,1.1,50.0,31.0,40.0,0.0,1.3,0.8,49.0,30.0,37.0,0.2
7319,197.92708333333331,0.0,1.1,38.0,25.0,31.0,0.4,1.6,1.0,34.0,24.0,29.0,0.4
7320,192.96875,0.6,1.5,38.0,23.0,28.0,0.0,2.3,1.4,36.0,15.0,24.0,0.0
7321,178.34375,0.5,1.5,37.0,21.0,28.0,0.1,2.3,1.4,35.0,13.0,22.0,0.0
7322,168.36458333333334,0.5,1.6,42.0,20.0,30.0,0.0,2.3,1.4,41.0,13.0,26.0,0.2
7323,173.63541666666663,0.7,1.6,35.0,21.0,28.0,0.0,2.4,1.6,34.0,14.0,23.0,0.0
7324,158.40625,0.7,1.6,44.0,24.0,33.0,0.0,2.5,1.6,43.0,15.0,27.0,0.2
7325,161.63541666666666,0.7,1.6,44.0,29.0,35.0,0.0,2.5,1.8,41.0,21.0,30.0,0.1
7326,156.82291666666666,0.7,1.6,44.0,26.0,33.0,0.0,2.6,1.9,44.0,19.0,29.0,0.0
7327,149.70526315789473,0.7,1.6,53.0,28.0,38.0,0.0,2.6,1.9,52.0,20.0,33.0,0.0
7328,149.96875,0.7,1.6,53.0,31.0,40.0,0.0,2.6,1.9,53.0,26.0,35.0,0.0
7329,149.35416666666666,0.7,1.6,52.0,33.0,42.0,0.0,2.6,1.9,51.0,28.0,36.0,0.0
7330,149.79166666666666,0.7,1.6,46.0,31.0,39.0,0.0,2.6,1.9,46.0,28.0,36.0,0.0
7331,149.45833333333334,0.7,1.6,50.0,30.0,39.0,0.0,2.6,1.9,50.0,26.0,34.0,0.0
7332,147.65625,0.7,1.6,49.0,31.0,38.0,0.0,2.6,1.9,47.0,25.0,34.0,0.0
7333,145.46875,0.6,1.6,47.0,32.0,39.0,0.0,2.6,1.9,45.0,30.0,36.0,0.1
7334,141.23958333333334,0.4,1.6,41.0,26.0,33.0,0.3,2.6,2.0,35.0,24.0,30.0,0.7
7335,147.45833333333334,0.3,1.9,30.0,20.0,25.0,0.1,3.5,2.7,29.0,17.0,23.0,0.1
7336,141.59375,0.3,2.0,33.0,22.0,25.0,0.1,3.7,2.8,25.0,20.0,22.0,0.2
7337,142.75,0.4,2.1,34.0,21.0,27.0,0.1,3.9,3.0,33.0,16.0,24.0,0.0
7338,125.60937499999996,0.4,2.2,46.0,21.0,33.0,0.0,4.0,3.0,47.0,16.0,28.0,0.2
7339,137.04,0.5,2.2,41.0,24.0,34.0,0.1,4.0,3.2,42.0,20.0,32.0,0.1
7340,135.11458333333334,0.5,2.3,35.0,18.0,27.0,0.0,4.3,3.3,33.0,13.0,25.0,0.2
7341,133.63541666666666,0.5,2.3,27.0,12.0,19.0,0.1,4.5,3.5,25.0,0.0,14.0,0.0
7342,97.79270833333337,0.5,2.4,31.0,8.0,21.0,0.0,4.5,3.5,29.0,2.0,15.0,0.0
7343,114.08645833333333,0.6,2.4,44.0,19.0,31.0,0.0,4.5,3.5,43.0,13.0,29.0,0.2
7344,126.66770833333332,0.6,2.4,44.0,32.0,36.0,0.0,4.6,3.7,43.0,24.0,33.0,0.0
